run	-1	'Willow is running on port 5999'
log	0	u"('stimNo', 'verb', 'sentence', 'trialVersion', 'prepSentence', 'exposePicture', 'actionPicture', 'word1', 'word2', 'mistakeFlag', 'responseTime')"
take	0	"{'tag': 'click', 'id': 'ConsentButton', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<h3>Consent Statement</h3>\n<p class="blocktext"> By answering the following questions, you are participating in a study being performed by cognitive scientists in the MIT Department of Brain and Cognitive Science. \nIf you have questions about this research, please contact Edward Gibson at egibson@mit.edu. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. \nYou may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>\n\n<br></br>\n\n<p class="blocktext"><b> This is a SNAZZY POTATO SURVEY.  Please complete only one HIT from this group.  You will not be paid for completing more than one SNAZZY POTATO survey, including those taken from previous HIT groups.</b> </p>\n\n<br></br>\n\n<p class="blocktext"> Click the \'I agree\' button below to go on to the study.</p>\n\n<br></br>\n\n<p class="blocktext"> <center>\n<input type=\'submit\' value=\'I agree\' id=\'ConsentButton\'> </center>\n</p>\n\n</body>\n</html>'
put	0	"{'time': 1344547554734L, 'tag': 'click', 'id': 'ConsentButton', 'client': 0}"
took	0	"{'client': 0, 'tag': 'click', 'id': 'ConsentButton', 'time': 1344547554734L}"
let	0	'(body)'
take	0	"{'tag': 'click', 'id': 'InstructButton', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n\n<h3> Instructions</h3>\n<p class="blocktext"> In this task, you will be talking with Elmo.  Elmo has a short attention span and can only listen to two words at a time.  </p> \n<br></br>\n\n<p class="blocktext"> In each scene, Elmo will see the actors, but will run away and miss the action taking place.  When he returns, your job is to tell him what happened.  </p>\n<br></br>\n\n<p class="blocktext"> Again, you can use only two words to respond.  Your responses will be timed.  </p>\n<br></br>\n\n\n<p class="blocktext"><i> This is a SNAZZY POTATO SURVEY.  Please complete only one HIT from this group.  You will not be paid for completing more than one SNAZZY POTATO survey (including surveys taken in previous HIT groups.)</i> </p>\n\n<br></br>\n\n<p class="blocktext"> Click the button below when you are ready to start watching the videos.</p>\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'submit\' value=\'Ready to start!\' id=\'InstructButton\'></center>\n</p>\n\n</body>\n</html>'
put	0	"{'time': 1344547555901L, 'tag': 'click', 'id': 'InstructButton', 'client': 0}"
took	0	"{'client': 0, 'tag': 'click', 'id': 'InstructButton', 'time': 1344547555901L}"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<h3>In the next scene, there is a boy, a girl and a dog.</h3>\n\n</body>\n</html>'
take	0	"{'tag': 'PING', 'client': 0}"
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/FEED-agent-expose.jpg">\n</div>\n\n<h3> Now let\'s see what happens...</h3>\n\n<br></br>\n\n</body>\n</html>'
take	0	"{'tag': 'PING', 'client': 0}"
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/FEED-agent-action.jpg">\n</div>\n\n<h3> The girl feeds the dog. </h3>\n<br></br>\n\n</body>\n</html>'
take	0	"{'tag': 'PING', 'client': 0}"
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
take	0	"{'tag': 'timestamp', 'client': 0}"
let	0	'(body) ...timestamp...'
put	0	"{'tag': 'timestamp', 'time': 1344547562920L, 'client': 0}"
took	0	"{'tag': 'timestamp', 'client': 0, 'time': 1344547562920L}"
let	0	'(body)'
take	0	"{'tag': 'click', 'id': 'TrialButton', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/FEED-agent-expose.jpg">\n</div>\n\n<h3> Tell Elmo what happens in this scene: </h3>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'text\' id="Word1">\n<input type=\'text\' id="Word2">\n</center></p>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'submit\' value=\'Done\' id=\'TrialButton\'>\n</center></p>\n\n</body>\n</html>'
put	0	"{'time': 1344547568502L, 'tag': 'click', 'id': 'TrialButton', 'client': 0}"
took	0	"{'client': 0, 'tag': 'click', 'id': 'TrialButton', 'time': 1344547568502L}"
take	0	"{'ticket': 1, 'tag': 'peek'}"
peek	0	'(#Word1)'
put	0	"{'ticket': 1, 'tag': 'peek', 'time': 1344547568523L, 'value': 'Ask', 'client': 0}"
took	0	"{'ticket': 1, 'tag': 'peek', 'client': 0, 'value': 'Ask', 'time': 1344547568523L}"
take	0	"{'ticket': 2, 'tag': 'peek'}"
peek	0	'(#Word2)'
put	0	"{'ticket': 2, 'tag': 'peek', 'time': 1344547568850L, 'value': 'whatever', 'client': 0}"
took	0	"{'ticket': 2, 'tag': 'peek', 'client': 0, 'value': 'whatever', 'time': 1344547568850L}"
take	0	"{'tag': 'timestamp', 'client': 0}"
let	0	'(body) ...timestamp...'
put	0	"{'tag': 'timestamp', 'time': 1344547569279L, 'client': 0}"
took	0	"{'tag': 'timestamp', 'client': 0, 'time': 1344547569279L}"
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<h3>Good job!</h3>\n\n<p class="blocktext"> It took you 6.359 seconds to come up with that description.  Your average speed is YYY seconds per question.</p>\n\n<div class="meter-wrap">\n    <div class="meter-value" style="background-color: #0a0; width: PPP%;">\n        <div class="meter-text">\n            You have finished 0 out of 6 questions!\n        </div>\n    </div>\n</div>\n\n</body>\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
take	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<h3>In the next scene, there is a banana, a monkey and an orange.</h3>\n\n</body>\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
